,title,artist,lyric
27,튜링테스트,엔타임즈,"내게 던져졌던 수많은 물음표 속에
나는 찾고 있지 빛나는 느낌표 하나

뭘 물어봐 또또 물어봐 question
mark속에 갇힌 나의 quest
더 정확히 더더 완벽히
숨막히는 나의 duty (no freedom)

쉴 틈 없이 달리는 마라톤
빈 틈 없는 흑과 백의 모노톤
어깨 위에 스트레스 like a-ton
쉴 새 없이 run하는 python
빈 틈 없는 0과 1의 모노톤
버그 위에 알고리즘 like a-code

내게 던져졌던 수많은 물음표 속에
나는 발견했지 빛나는 느낌표 하나
이제 나아갈래 내가 원하는대로
내가 가는 게 곧 길이지 뭐 있겠어

쉴 틈 없이 달리는 마라톤
빈 틈 없는 흑과 백의 모노톤
어깨 위에 스트레스 like a-ton
쉴 새 없이 run하는 python
빈 틈 없는 0과 1의 모노톤
버그 위에 알고리즘 like a-code

내게 던져졌던 수많은 물음표 속에
나는 발견했지 빛나는 느낌표 하나
이제 나아갈래 내가 원하는대로
내가 가는 게 곧 길이지 뭐 있겠어

이제 찾은 나의 본캐
이젠 필요해 나의 부캐
레벨업 하는거야
빠밤빰빰빰
부르는거야 케미스트리 랩소디

고장나버린 나의 cpu
이젠 필요해 너의 cpr
걸리긴 싫어
버퍼링가링가링
살아보는거야 보헤미안 랩소디

내게 던져졌던 수많은 물음표 속에
나는 발견했지 빛나는 느낌표 하나
이제 나아갈래 내가 원하는대로
내가 가는 게 꽃 길이지 뭐 있겠어
내가 가는 게 꽃 길이지 뭐 있겠어"
28,늘,윤영로,"늘 당신은 언제나 당신은 언제나
끝 끝없는 숲처럼 우리를 숨쉬게
숨쉬게 해주었지
세상은 쳇바퀴 바쁘게 가지만
세상이 더이상 나쁘지 않았으면
좋겠다 좋겠다고
세상은 쳇바퀴 바쁘게 가지만
세상이 더 이상 나쁘지 않았으면
좋겠다 좋겠다고
늘 당신은 언제나 당신은 언제나
끝 끝없는 숲처럼 우리를 숨쉬게
숨쉬게 해주었지
우리가 이렇게 말하게 해주었지."
29,The Galaxy,알레프 (ALEPH),"Hit the road
To the land unknown
Under the guiding star
Under the changing of the moon

Night birds through their golden eyes
Watching the baby boy
Then flying back to the open sky

The galaxy and the proclaiming love
They burn away
With a flame and explode
And the skies are new
As those powers interchange
And the glory of love unfolds

A little boy
Above the natural law
Has been calling home
Well, the world is already in his hand

So, fill my soul
With thy divine energy
I’m Superman
I’m fighting those demons in the space

The galaxy and the proclaiming love
They burn away
With a flame and explode
And the skies are new
As those powers interchange
And the glory of love unfolds

The galaxy and the proclaiming love
They burn away
With a flame and explode
And the skies are new
As those powers interchange
And the glory of love unfolds"
30,넌 나의 봄 같아 (Feat. 마리탱),망고팔트 (MangoPhalt),"햇살 좋은 캠퍼스
따뜻하게 불어온
봄바람에 사랑도
실려 왔나 봐 Yeah
꽃향기 가득한
너랑 함께 있으면 그게
사랑인가 봐
날씨도 좋은데
우리 커피 한잔 마실까
살랑거리는 내 맘
사랑이 가득한 내 맘
어떡하죠
널 처음 봤을 때
내 맘속엔 이미 봄이 와
벚꽃이 피었나 봐
부끄러워 말 못 하다 놓칠까
좋아한다고
봄기운에 먼저 고백할까 봐
흩날리는 꽃잎에
작은 내 맘을 담아
바람에 가득 실어 보낼까 Yeah
햇살보다 눈부셔
밤하늘의 별 보다 예뻐
넌 나의 봄 같아
날씨도 좋은데
우리 커피 한잔 마실까
살랑거리는 내 맘
사랑이 가득한 내 맘
어떡하죠
널 처음 봤을 때
내 맘속엔 이미 봄이 와
벚꽃이 피었나 봐
부끄러워 말 못 하다 놓칠까
좋아한다고
봄기운에 먼저 고백할까 봐
난 너에게 취해
조금씩 조금씩
빠져들었어
두근두근 널 향한 내 맘이
매일 한 걸음씩 커져서
사랑이 됐나 봐
니가 있어
내 생에 가장 예쁜
봄이 왔나 봐
오직 한사람 너만 사랑해
Yeah
따뜻한 봄 향기
가득한 오늘 이따
내 맘 전하고 싶어"
31,시간에게,조동희,"뭔가 잘 안풀릴 때면
세상 탓만 하던 시절
나의 핑계는 매일 새로워

높은 담 앞에서
작은 문도 찾지 못한 채로
그저 몸을 잔뜩 웅크리며

나 시간에게 고백해
오직 그대가 날 만들었음을
난 세상을 사랑해
아직 한번도 쉬운 적은 없었지만

시간만이 답을 주었네
슬픔만이 기쁨을 알게 했네
서툴렀던 나를 안아줘
그 어떤 모습도 모두 나였으니

사랑은 쉽지 않고
남들은 내 맘 같지않고
오늘은 다시 어제와 같아

별일 없는 삶이
재미없게 느껴진다 해도
우린 오늘 위에
이렇게 살아있잖아

나는 그저 노래해
주어진 삶을 모두 그러안으며
이 세상은 빛나네
작은 고마움을 적어가다 보면

사랑만이 힘을 주었네
주는 것은 잃는 것이 아니야
흙탕물은 그냥 내버려둬
차차 가라앉아 맑아질 테니

나 시간에게 고백해
오직 그대가 날 만들었음을
난 세상을 사랑해
아직 한번도 쉬운 적은 없었지만

시간만이 답을 주었네
슬픔만이 기쁨을 알게 했네
서툴렀던 나를 안아줘
그 어떤 모습도 모두 나였으니"
32,우린 나무처럼,신하늘,"축 쳐진 너의 어깨
오늘도 힘들었었니
쉬었다가도 괜찮아
넘어져도 다 괜찮아
내가 너의 힘이 되리
내가 너의 빛이 되리
무거운 발걸음
무거운 어깨 위의 짐
잠시 내려 놔두되
너의 손 잡아줄게
힘들 땐 내게 기대
든든한 나무가 돼줄게
더 이상 혼자 울지 않아도 돼
소리 내 울어도 돼
니 탓이 아니었잖아
애써 참지 않아도 돼
무거운 발걸음
무거운 어깨 위의 짐
잠시 내려놓아도 돼"
33,단상 : 불나방,김반월키,"나를 스쳐간
사람들을 떠올린다
누구는 혁신가
누구는 내가 가장 좋아한 자
누구는 내게 손을 건네줬고
누구는 지금 나의 가장 큰 슬픔
누구는 선망의 어른들
시간이 흐르며 하나둘 사라지는

있었곤 한 사람들에 대한 생각은
이내 나의 지금 인간관계 반경을
돌아봄으로 번진다
내 옆에 남아있는 자들에게 감사해야 하는데
쉬이 표현하지 못해
헤매이는 와중에도 과거가 되네
가족과 친구들의 이름도
그들에게도 작용하고 있을 나까지도

나는 스쳐간
사람들을 떠올린다
아무것도 모르다가
날려버린 수많은 타이밍과
안에서 삭이다 소멸하기 전
낯부끄럽지만 할 말 해두면
아마 다행스럽겠지
시간이 흘러 빈자리를 느낄 즈음

있었곤 한 사람들에 대한 생각은
이내 나의 지금 인간관계 반경을
돌아봄으로 번진다
같은 실술 반복하기 싫었지만
어제 또 한 문장이 소멸했네
난 아직 온전히 변치 않았네
난 계속 시간에게 홀려있지
시간은 매정히 과거로 이끌지
가족과 친구들의 이름도
그들에게도 작용하고 있을 나까지도

그치지 않고
흐르는 눈물
저린 마음을 모조리
적셔놓고도 말야
그때 느끼고
다짐한 것은
마음 속에는
절망을 담을 공간이 한 켠에 있어야
나을 것을

사라지는 건
저문다는 건
당연한 것을
꽃이 피고 지듯
잠든 당신을 멍하니
바라본 어린 날의 나
반쯤 깨어선
숨길 틈 없는
그때의 웃음을 난 상기하며 살리라

추억이란
작아지는 것이 아니라
조밀해지는 것이리라

추억이란
작아지는 것이 아니라
조밀해지는 것이리라"
34,내가 없는 날,최태준,"문득 그런 날 있지
나의 하루에 내가 없는 날
저마다의 바쁜 틈 속에
나를 밀어넣곤 하지

문득 그런 날 있지
아무 생각도 하기 싫은 날
쉴새없는 불안함 속에
혼자 버려지곤 하지

흘러가듯 마음 이끄는대로
오늘의 나를 내일에 맡기고
어디든 그 어느 곳이든
떠나고 싶어 떠나고 싶어

문득 그런 날 있지
어느 누구도 곁에 없는 날
고요해진 텅빈 침대에
털썩 쓰러지곤 하지

흘러가듯 마음 이끄는대로
오늘의 나를 내일에 맡기고
어디든 그 어느 곳이든
떠나고 싶어 떠나고 싶어

떠나도 될까"
35,곱게 핀 꽃,신승헌,"여린 나무 옆에 숨어있는 너는 곱게 피었구나
한참을 서성이다 다시 네게 갈까

너는 참 곱게 핀 꽃잎이 돼 내 맘속에 불어오네
한참을 망설이다 이제 네게 갈까

피어나는 너를 모른 척 묻어두는 날이 지나가고
하루하루 곱게 피어 오는 너에게 내가 가도 될까

갈색 꽃 한 송이 참 곱게도 피었구나
먼발치서 바라봐도 환하게 빛을 내는 너는 마치
하얀 꽃 한 송이 참 곱게도 피었구나
내 맘속에 불어오는 못다 핀 마음을 다시 묻어두고

너는 참 고운 꽃잎이 되어 내 마음을 채워오네
한참을 고민하다 다시 네게 갈까

피어나는 너를 모른 척 묻어두는 날이 지나가고
하루하루 곱게 피어 오는 너에게 내가 가도 될까

갈색 꽃 한 송이 참 곱게도 피었구나
먼발치서 바라봐도 환하게 빛을 내는 너는 마치
하얀 꽃 한 송이 참 곱게도 피었구나
내 맘속에 불어오는 못다 핀 마음들이 내게 말하네
너에게로 가

고운 꽃 한 송이 참 예쁘게 피었구나
바라볼 수밖에 없는 환한 미소를 띠는 너를 보며 나는
너란 꽃 한 송이 참 곱게도 피었구나
다가갈 수조차 없는 해맑은 웃음 짓는 너를 보내며 나의 봄날은"
36,Hate me?,컴 (COME),"why do you hate me?
why do you hate me?

아무 이유도 모른채
매일 그리워 하다
잠에 들면 자그만 손의 여전한 온기
넌 그대로 인데

언제부터 였니
차가워진 공기
애써 외면했지
내 방 쌓여진 먼지

why do you hate me?
언제부터 였니
캄캄한 방엔
네가 남겨놓은
체온들로 난…

why do you hate me?
why do you hate me?


널 사랑한다 말을 하고
넌 내게 니가 싫어졌다 말했지

겨울은 지나갔고 너에게만
따뜻했던 나의 품은 부담스러워 보여

언제부터 였니
차가워진 공기
애써 외면했지
내 방 쌓여진 먼지

why do you hate me?
언제부터 였니
캄캄한 방엔
네가 남겨놓은
체온들로 난…

널 사랑한 기억밖에 없는데
날 떠날때 왜 그리 예쁜 미소만

why do you hate me?
why do you hate me?

why do you hate me?
why do you hate me?"
37,꽃구경 갈래요?,prettylittleiris,"꽃이 또 피네
그 시기가 왔네
이제 좀 있으면
달달한 노래가 들려오겠지

피어있는 꽃을 보고 나지막하게 (예쁘다)
뱉은 그대 목소리의 그 말
혹시 나도 들을 수 있을까 하는 마음에
물어보네요

오늘 나랑 꽃구경 갈래요?
바람도 살랑살랑 불어요
혹시 모르죠 내게도
그대가 바람결에 맡긴
그 말이 불어올지
예쁘게만 보이고 싶은 내 맘을
그대는 알고 있나요
나만 이런 건 아니겠죠
떨리는 맘 숨기고 물어요
오늘 나랑 같이 꽃구경 갈래요?

빤히 쳐다보는데
이유는 필요하지 않길
당연하듯 너에게 잘 잤냐고 묻는 사이가
내가 되도록

피어있는 꽃을 보고 나지막하게 (예쁘다)
뱉은 그대 목소리의 그 말
그대 좋아하는 날씨가 오늘이라면
나도 좋아요

오늘 나랑 꽃구경 갈래요?
바람도 살랑살랑 불어요
혹시 모르죠 내게도
그대가 바람결에 맡긴
그 말이 불어올지
예쁘게만 보이고 싶은 내 맘을
그대는 알고 있나요
나만 이런 건 아니겠죠
떨리는 맘 숨기고 물어요
오늘 나랑 같이

빗물에 떠내려가
꽃은 없어도
괜찮아요 그대 여기 있다면
볼 것 없는 길도
내겐 너무 예뻐 보이겠죠
그러니 오늘 나랑 같이

내게도 예쁘다고 해줘요
그대 눈엔 나만 보인다고
우리 두 손 맞잡고
남들 하는 것처럼
꽃길을 한번 걸어보자고
예쁘게만 보이고 싶은 내 맘을
그대는 알고 있나요
나만 이런 건 아니겠죠
떨리는 맘 숨기고 물으면
그땐 대답해 줘요
예쁘다는 그 말로"
38,Welcome to my life,하노,"떨리는 마음에 잠 못 들던 밤에
이젠 함께 꿈을 꾸네 그대와 나 그대와 나
Welcome to my life

따스한 햇살이 내 볼을 쓰담을 때
나른한 공기가 내 몸을 안아주고
한참을 멍하니 생각에 잠겼다가
이제야 비로소 그대임을 알았네

떨리는 마음에 잠 못 들던 밤에
이젠 함께 꿈을 꾸네 그대와 나 그대와 나
Welcome to my life

Oh oh woo oh oh woo oh oh oh oh oh
Welcome to my life

따스한 햇살은 두 눈을 감게 하고
내 안을 채운 건 뜨거운 온기였어
의미를 알 수 없는 신비한 감정들이
이런 걸 빗대어 사랑이라 하더라

떨리는 마음에 잠 못 들던 밤에
이젠 함께 꿈을 꾸네 그대와 나 그대와 나
Welcome to my life

Oh oh woo oh oh woo oh oh oh oh oh
Welcome to my life

떨리는 마음에 잠 못 들던 밤에
이젠 함께 꿈을 꾸네 그대와 나 그대와 나
(그대와 나)
Welcome to my life

떨리는 마음에 잠 못 들던 밤에
이젠 함께 꿈을 꾸네 그대와 나 그대와 나
(그대와 나)
Welcome to my life

Welcome to my life"
39,봄나비,다미로,"한가로운 오후에 일어나
여유롭게 길을 나선 하루

오늘은 커피보단 레몬에이드
살랑이는 맘으로 온 카페

좋아하는 자리에 앉을 때
느껴지는 따사로운 햇살

오랜만에 책을 읽어 볼까
내 마음에 내려앉은 나비

차갑게 불어왔던 시간들도 (사르르르르륵)
마음이 얼어버린 시간들도 (사르르르르륵)

봄이 되어 새롭게 피어나고
달콤한 꽃향기로 남아


차갑게 불어왔던 시간들도 (사르르르르륵)
마음이 얼어버린 시간들도 (사르르르르륵)

봄이 되어 새롭게 피어나고
달콤한 꽃향기로 남아

포근해진 두 눈을 살짝 감고
나른하게 봄날을 즐길래"
40,비 소식이 있었나요,초이 (CHOI),"오늘 비가 온다는 소식이 있었나요
나는 전혀 듣지 못했는데요
덕분에 젖을 만큼 젖고 추울 만큼 추운
하루를 보낸걸요
그대 떠나간다는 예고를 했었나요
나는 전혀 알아채지 못했어
덕분에 젖을 만큼 울고 아플 만큼 아픈
일상을 보내죠
우리 이렇게 될 걸 다 알고 있었나요
모른 척했었나요 왜 나만 몰랐나요
사실 비가 오는 건 하늘에 써 있어요
그대의 얼굴에는 사랑이 있었는데
그대 돌아온다는 예고도 없었나요
혹시 그럴지도 몰라
떠나간 그 자리에 서서 한 걸음조차도
떼지 못한 나예요
우리 이렇게 될 걸 다 알고 있었나요
모른 척했었나요 왜 나만 몰랐나요
사실 비가 오는 건 하늘에 써 있어요
그대의 얼굴에는 사랑이 있었는데
우리 비 오는 날을 참 좋아했었는데
창문을 열어놓고 내리는 빗소리에
사랑을 모자람 없이 떠들곤 했었는데
이제는 빗소리에 이별이 가득해서"
41,군산블루스,최항석과 부기몬스터,"군산 블루스
군산 블루스
시원한 맥주, 보리밭 그리고 블루스음악이 흐르는
군산 블루스
삶에 지친 석용이는 군산행 기차에 올라
뭐가 문제인지, 삶이 의미를 다시 찾아야했지.
맥주 한 잔 들이켜며, 다시 한번 시작해보자 군산블루스
군산 블루스
군산 블루스
시원한 맥주, 보리밭 모든 일은 잘 될꺼야.
군산 블루스
헤어짐에 슬픈 예영인 추억을 잊으려 떠났지
군산 항구에 노을 보며 잠시 생각 해보니
시원한 맥주에 모든 슬픔 전부 날려버리자 군산블루스
군산 블루스
군산 블루스
시원한 맥주, 보리밭, 우리의 상처가 치유되는 곳.
군산 블루스
군산 블루스
군산 블루스
시원한 맥주, 보리밭 그리고 블루스음악이 흐르는
군산 블루스
군산 블루스
군산 블루스
시원한 맥주, 보리밭 그리고 블루스음악이 흐르는
군산 블루스
군산 블루스
군산 블루스
시원한 맥주, 보리밭 그리고 블루스음악이 흐르는 군산 블루스
군산 블루스
군산 블루스"
42,별헤는 밤,활주로리턴즈,"지나가는 계절은 가을로 가득차고

가슴속에 새겨지는 별들을 헤입니다

별 하나에 추억과 별 하나에 사랑과

별 하나에 쓸쓸함과 별 하나에 동경과

별 하나에 아름다운 말 한마디씩 불러봅니다

프란시스 잠 라이너 마리아 릴케 이런 시인의 이름을


그것들은 아스라히 너무 멀리에

무엇이 그리워서 이름을 써 봅니다

별 하나에 비둘기와 별 하나에 강아지와

별 하나에 소녀와 별 하나에 어머니

별 하나에 아름다운 말 한마디씩 불러봅니다

프란시스 잠 라이너 마리아 릴케 이런 시인의 이름을


별 하나에 비둘기와 별 하나에 강아지와

별 하나에 소녀와 별 하나에 어머니"
43,애정합니다,이유하(已由何),"몰랐었다오 그대가 처음 내 손을 잡던 날
인연의 끈이 이리 깊고 두터이 이어질 줄은
무심했다오 내가 그대 마음의 크기에 비해
늦지 않았길 지금 이제 그대여 내 마음 보아요

시간이 지금이 되고
공간이 하나가 되고
준비도 덜 되었던 날 것의 우리

가능이라도 했겠소
거칠고 투박했던 나
그대 그리고 또 다른 하나
작은 그대 아니라면

고맙고 미안해요
아프고 아렸을 테지요
어찌 나 어떤 맘으로 달래줄까요

이제 나 고백합니다
이 마음 이제야 드려요
사랑 한다는 말보다
그대여 애정합니다

고맙고 미안해요
아프고 아렸을 테지요
어찌 나 어떤 맘으로 달래줄까요

이제 나 고백합니다
이 마음 이제야 드려요
사랑 한다는 말보다
그대여 애정합니다

사랑 한다는 말보다
그대여 애정합니다"
44,빈틈,장아현,"비집고 들어와 어지럽게 해
찰나에 스며들어 물든
감추려 했던 시간들이 무색해지게
그래 넌 그렇게

비집고 들어와 어지럽게 해
찰나에 스며들어 물든
감추려 했던 시간들이 무색해지게
그래 넌 그렇게

빈틈에 꽃이 피어나
그 틈이 봄을 불러와
빈틈없는 사랑에 나 잠드네

흠으로 비로소 알 수 있다고
이대로 괜찮은 나로 만드는
완벽하려 했던 시간들 무색해지게
그래 넌 그렇게

흠에 꽃이 피어나
그 흠에 햇살이 들어와
흠 없는 사랑에 나 꿈꾸네

흠에 꽃이 피어나
그 흠에 햇살이 들어와
흠 없는 사랑에 나 꿈꾸네"
45,벚꽃이 피는 그 길,김한울 (Kim HanOul),"어쩌면 내게 이런 시련을 주시나요
나는 한번 빠지면 답이 없단 말이에요
날 바라보며 그렇게 예쁜 미소 짓지 마
난 태어날 때부터 심장이 약했단 말이야

하 틀렸어 난 그대 생각에 일이 잡히지 않아
책임져요 난 회사에서 잘릴 거야

벚꽃이 피는 예쁜 거리에 그대와 나는 손을 잡고서
순간의 영원속에 머물러 끝나지 않길 바라네요
천국의 나팔소리가 들려 나 아직 죽은 거 아니죠
내 볼을 꼬집어 꿈이 아니라 말해줘요

어쩌면 내게 이런 달콤함을 주시나요
나는 단 음식을 참 좋아한단 말이에요
날 바라보며 한 번 더 예쁘게 웃어줘
천국은 이렇게 멀리 있지 않나 봐요

하 틀렸어 나 방금 헤어졌는데 다시 만나고 싶어
그대여 나 한 번만 더 안아줘요

벚꽃이 피는 예쁜 거리에 그대와 나는 손을 잡고서
순간의 영원속에 머물러 끝나지 않길 바라네요
천국의 나팔 소리가 들려 나 아직 죽은 거 아니죠
내 볼을 꼬집어 꿈이 아니라 말해줘요

벚꽃이 피는 예쁜 거리에 그대와 나는 손을 잡고서
순간의 영원속에 머물러 끝나지 않길 바라네요
천국의 나팔 소리가 들려 나 아직 죽은 거 아니죠
내 볼을 꼬집어 꿈이 아니라 말해줘요
내 볼을 꼬집어 꿈이 아니라 말해줘요"
46,Shining star,JUNYOU,"마음 울적한 오후 곁에 누가 없을 때
주저 말고 내게 말해 쉬어 가도 돼

혹시 지금은 뭐해 지금 데리러 갈께
반짝이는 별을 보며 같이 걸을래

I can make you smile I’m a shining star
반짝이는 저 별을 따라 눈 감으면 꿈속처럼
나에게로 와줘 너의 맘이 나를 부를 때

I can make you smile I’m a shining star
반짝이는 저 빛을 따라 사랑해요 그대 함께해요 그대
너의 맘을 밝게 비출래

힘이 들 때 잠시 쉬어 가도 돼
어두운 밤이 되면 밝게 비춰 줄께
길을 잃고 헤매일 때 빛이 되줄께
따스하게 너를 비출래

I can make you smile I’m a shining star
반짝이는 저 별을 따라 눈 감으면 꿈속처럼
나에게로 와줘 너의 맘이 나를 부를 때

I can make you smile I’m a shining star
반짝이는 저 빛을 따라 사랑해요 그대 함께해요 그대
너의 맘을 밝게 비출래

I can make you smile I’m a shining star
사랑해요 그대 함께해요 그대 너의 맘을 밝게 비출래"
47,긴외투,소리새,"갈곳 없는듯

거리를 서성이고 싶은 날엔

바람을 몰고 다닐듯한

긴 외투를 입고싶네

깃은 세우고

단추는 채우지 말며

두손 깊이 주머니에

찔러넣고 폼 잡으며 걷고싶네



지나온 사랑은 이제

돌이킬 수 없겠지

지나온 세월의 내 모습들도

바람에 지워져 가겠지

아픈 사랑도 진한 그리움도

지나간 날 나의 이름도

모두 잊은채 그렇게

거리에 많은 사람들

나와는 아무런 상관 없는듯

모두 잊은채 그렇게

바람이 부는 날엔

긴 외투를 입고싶네



지나온 사랑은 이제

돌이킬 수 없겠지

지나온 세월의 내 모습들도

바람에 지워져 가겠지

아픈 사랑도 진한 그리움도

지나간 날 나의 이름도

모두 잊은채 그렇게

거리에 많은 사람들

나와는 아무런 상관 없는듯

모두 잊은채 그렇게

바람이 부는 날엔

긴 외투를 입고싶네

눈물에도 얼룩지지 않을

긴 외투를 입고싶네"
48,얕은 잠에 나타나지 말아줘,25,"잿더미 성은 바람에
감춰지고 있어

시간 모두 다 읽혀진
나는 모질게 감춰질 뿐인데

숨을 쉬어 아픈 멍들 과
멋지게 날 으른 검은 태양보다도

오직 감은 눈이
가르쳐 나아가"
49,잎새에게,윤강,"마지막 잎새들에게 이 말을 전합니다 고이 담아 보냅니다
오 잎새야 잎새야 떨어지지 말거라
저기 불어오는 바람에도 굳세어라 잎새야
오 잎새야 잎새야 떨어지지 말거라
그리고 아름답게 희망이란 노랠 불러라

잎새들 떨어져 나무가 외로울 그 무렵에
너는 나무 곁을 떠나지 않았고
서늘한 공기에 떨어지는 잎새들이 낙엽이 돼도
너는 나무 곁을 떠나지 않았지
너는 나무 곁을 떠나지 않았지

오 잎새야 잎새야 떨어지지 말거라
저기 불어오는 바람에도 굳세어라 잎새야
오 잎새야 잎새야 떨어지지 말거라
그리고 아름답게 희망이란 노랠 불러라

소복소복 눈이 내려 엉성해진 나무에 달려있는
너는 그 곁에서 추운 줄 몰랐지
따뜻해질 날 언제 올지 모르는
차갑기만 한 한겨울에도
너는 그 곁에서 추운 줄 몰랐지

오 잎새야 잎새야 떨어지지 말거라
분명 따사로운 온기와 마주할 그날이 올 거야
오 잎새야 잎새야 꽃을 피우지 않아도
너는 떨어지지 않기에 아름다워라

마지막 잎새들에게 이 노랠 바칩니다 고이 담아 보냅니다
오 잎새야 잎새야 떨어지지 말거라
저기 불어오는 바람에도 굳세어라 잎새야
오 잎새야 잎새야 떨어지지 말거라
그리고 아름답게 희망이란 노랠 불러라"
50,봄이 되어줘,다현 (Dahyeon),"유난히 지친 하루에 너의 품에 안길 때
다 괜찮아져 따스한 꿈처럼
늘 너의 곁에 있을게
새로운 날 꿈꾸게 한 너
지금 이대로 나만의 봄이 되어줘

봄날의 햇살이 비춰 내 마음도 포근해
그런 나를 감싸 안아주길
너의 미소를 볼 때면 나도 사르르 녹아
꿈속에서도 내 맘을 녹여줘
푸른 하늘을 보며 두 손 잡고
걸으면 행복해서 괜시리 좋은 걸

유난히 지친 하루에 너의 품에 안길 때
다 괜찮아져 따스한 꿈처럼
늘 너의 곁에 있을게 새로운 날 꿈꾸게 한 너
지금 이대로 나만의 봄이 되어줘

오늘은 뭐 할까 고민하고 있을 때
몰래 다가와 말없이 안아준
너와의 내일을 꿈꿔 더 좋은 사람 되어
네 옆에서 너를 지켜줄래
꿈은 늘 반대라는 말처럼 널 볼 때면
행복해서 왠지 눈물이 나

유난히 지친 하루에 너의 품에 안길 때
다 괜찮아져 따스한 꿈처럼
늘 너의 곁에 있을게 새로운 날 꿈꾸게 한 너
지금 이대로 나만의 봄이 되어줘"
51,마음을 잃다,소박한 사람들,"그대는 사랑한다 하나
먼 곳에 소리 내이고
한 번도 돌아보지 않고
내게서 멀리 떠나네

내 마음 그리 드렸는데
그대는 이제 먼 곳에
내 마음 어리우는 눈물
그대는 알고 있는지

겨울이 지나가고 봄이 오는 언덕에
어느덧 달빛이 기대어가고
상처입은 마음에 아픔 잊는 날처럼
어둠 속에 빛나는 별처럼

겨울을 보낸다. 많은 일이 있었고
돌아설때마다 울던 나도 웃음이 번지게 농담을 건넨다

겨울 지나고 봄이 되어 새롭고 향기로운 차를 마신다
기쁨은 언제나 슬픔 뒤에 오는 것을 내 마음에 아로새긴다.

잠들지 않는 밤에 새벽은 찾아오고
어느덧 부드러운 마음처럼
허전한 내 마음을 위로하는 그대와
나를 다독여주는 그대와

푸른 밤 고이 맺힌 이슬
감추어 내어드리지
꿈에나 아득히 보이려나
내마음 내어드리지
내마음 고이드리지"
52,사라지지마,연서,"내 곁에서 절대 사라지지마
나는 너 없이는
안될 것 같아 미안해
이 세상이 멸망한대도
나는 너가 가는 곳으로
따라갈래

생각해 봐
너가 없는 이 도신
너무나도 불안해 oh
생각해 봐
너 없는 이 도시에선
출구조차도 없어

불안한 마음에 싹을 피워
상처 난 흉터에 불 지지면
너에 대한 울림이 더 커지고
너를 향해 더 소리치겠지

생각해 봐
너가 없는 이 도신
너무나도 두려워
생각해 봐
너 없는 이 도시에선
희망조차도 없어

불안한 마음에 싹을 피워
상처난 흉터에 불 지지면
너에 대한 울림이 더 커지고
너를 향해 더 소리치겠지

내 눈에서 절대
사라지지마
나는 너 없이는
안될 것 같아 미안해
내가 여길 도망친대도
너는 내가 가는 곳으로
따라와 줄래"
